run_label,run_dir,batch_size,lr,weight_decay,config_label,epochs_ran,best_epoch,best_val_acc,best_val_loss,train_acc_at_best,acc_gap_at_best,loss_gap_at_best,final_val_acc,final_train_acc,final_acc_gap,max_acc_gap,mean_acc_gap_last5,final_lr,overfit_label
Rmasked_d160,artifacts/refine/architecture/run_masked_d160,1024,0.001,0.01,"bs=1024, lr=1e-03, wd=1e-02",80,69,0.8567729488220959,0.8099509224864547,0.8723165505615695,0.015543601739473667,0.5924738646492045,0.8557575142160845,0.8771096939293621,0.02135217971327763,0.0225503913109667,0.021726871308812633,1e-06,Good fit
Rmasked_d128,artifacts/refine/architecture/run_masked_d128,1024,0.001,0.01,"bs=1024, lr=1e-03, wd=1e-02",80,76,0.830625507717303,0.7895580984343367,0.8403741089018422,0.00974860118453913,0.5046684511817582,0.8305747359870025,0.8404248837256535,0.009850147738651005,0.014652867584687534,0.010770155373600664,1e-06,Good fit
